Depth (mbsf),GR,RHOB,A16L,A40L,P16H,P28H,P40H,Vp
586.5876,78.31849,2.106802,1.818126,1.85435,1.649777,1.66014,1.662712,1945.587
586.74,73.56284,2.115844,1.836161,1.874458,1.668154,1.665634,1.662884,1947.995
586.8924,72.69234,2.156387,1.838843,1.867425,1.757279,1.758312,1.7554,1936.132
587.0448,76.95729,2.169197,1.849635,1.893114,1.7631,1.77549,1.780754,1920.69
587.1972,78.79907,2.166095,1.857084,1.900619,1.749871,1.758948,1.768701,1917.188
587.3496,80.45951,2.164876,1.857672,1.909747,1.739133,1.747256,1.761735,1918.358
587.502,79.88541,2.156916,1.877119,1.914614,1.726012,1.741213,1.749578,1934.927
587.6544,78.08014,2.158796,1.885854,1.922177,1.717303,1.738222,1.741786,1961.418
587.8068,77.02881,2.1555,1.911735,1.925823,1.701548,1.723004,1.719243,1966.258
587.9592,75.14496,2.149695,1.918247,1.92539,1.720087,1.726653,1.716301,1946.849
588.1116,75.81051,2.170704,1.936571,1.912987,1.77943,1.765179,1.757722,1918.512
588.264,75.61192,2.168115,1.935127,1.921778,1.86595,1.849132,1.849496,1882.999
588.4164,77.44044,2.170251,1.927601,1.91652,1.920667,1.924286,1.939752,1855.174
588.5688,80.57666,2.172631,1.89772,1.901969,1.886588,1.916227,1.939625,1843.191
588.7212,82.20458,2.166625,1.869819,1.892256,1.758906,1.796811,1.815723,1841.035
588.8736,79.17303,2.149459,1.844392,1.864673,1.687179,1.709747,1.716501,1838.889
589.026,77.53266,2.119902,1.819432,1.843566,1.628511,1.639245,1.644672,1838.889
589.1784,78.4354,2.111395,1.781869,1.826737,1.583941,1.599125,1.612325,1841.035
589.3308,83.54951,2.110067,1.750952,1.802532,1.555654,1.577882,1.592,1843.191
589.4832,85.50014,2.127261,1.721433,1.787662,1.540198,1.560616,1.57515,1845.346
589.6356,88.96064,2.128914,1.704967,1.77513,1.516175,1.532361,1.536384,1848.599
589.788,88.10921,2.121199,1.694227,1.777503,1.510888,1.523893,1.528623,1851.852
589.9404,85.50661,2.117611,1.694275,1.754705,1.519297,1.530472,1.534234,1856.225
590.0928,80.99293,2.114887,1.684954,1.750917,1.53641,1.546968,1.549966,1862.799
590.2452,79.18486,2.101542,1.694923,1.760043,1.548788,1.561952,1.568007,1867.214
590.3976,81.61439,2.104419,1.708288,1.757352,1.557474,1.569534,1.574344,1869.426
590.55,80.44834,2.112653,1.722449,1.768921,1.585178,1.596054,1.602466,1869.426
590.7024,81.08059,2.116825,1.742414,1.786487,1.593406,1.603791,1.610595,1871.649
590.8548,78.9971,2.132906,1.763117,1.794078,1.604324,1.606957,1.610611,1884.006
591.0072,80.40387,2.13442,1.778313,1.816507,1.639179,1.648844,1.657962,1895.281
591.1596,81.13107,2.108958,1.800608,1.821784,1.659996,1.680882,1.692771,1910.314
591.312,84.1397,2.099936,1.824465,1.828821,1.67967,1.705971,1.708384,1924.208
591.4644,84.2375,2.103269,1.852319,1.839038,1.677014,1.696302,1.687043,1914.901
591.6168,81.83019,2.123215,1.874992,1.842879,1.726414,1.726129,1.718877,1893.087
591.7692,80.33116,2.151821,1.871551,1.848453,1.782018,1.762491,1.760006,1864.045
591.9216,78.73883,2.139403,1.856216,1.846596,1.829145,1.822824,1.829719,1834.695
592.074,78.45943,2.146858,1.823957,1.843561,1.803087,1.816408,1.828987,1817.687
592.2264,78.75766,2.107305,1.805939,1.84868,1.72084,1.744996,1.76037,1809.339
592.3788,78.20425,2.089388,1.782248,1.850904,1.619991,1.638516,1.652286,1809.339
592.5312,80.33926,2.058524,1.767269,1.826918,1.554305,1.56521,1.569111,1818.741
592.6836,80.0912,2.063832,1.729076,1.821088,1.508368,1.515962,1.518987,1850.045
592.836,79.93882,2.066005,1.71189,1.805775,1.48682,1.504023,1.509003,1897.811
592.9884,79.02609,2.065987,1.705958,1.805053,1.478708,1.49345,1.49739,1919.52
593.1408,78.54964,2.073826,1.708748,1.812664,1.492495,1.4933,1.492022,1907.971
593.2932,81.71289,2.098243,1.721734,1.809581,1.520031,1.509183,1.501892,1895.281
593.4456,82.02106,2.118833,1.735515,1.820425,1.571044,1.556134,1.543617,1885.122
593.598,81.344,2.1148,1.763659,1.820189,1.62729,1.621322,1.616171,1876.102
593.7504,80.03734,2.118246,1.779867,1.837903,1.659205,1.663538,1.662373,1872.764
593.9028,79.41316,2.118225,1.791201,1.854575,1.664124,1.68197,1.681436,1867.214
594.0552,80.30556,2.11018,1.823234,1.866611,1.668627,1.68819,1.688685,1865.001
594.2076,80.85745,2.097991,1.81944,1.882695,1.672026,1.692,1.69192,1869.436
594.36,83.6879,2.067234,1.850815,1.902471,1.67657,1.695575,1.702671,1872.759
594.5124,82.39185,2.078659,1.865444,1.915535,1.679691,1.70259,1.710916,1871.646
594.6648,81.83999,2.077982,1.883397,1.92782,1.691694,1.713444,1.718258,1884.034
594.8172,79.8708,2.07677,1.893932,1.936636,1.710043,1.730241,1.735416,1910.314
594.9696,80.0687,2.086704,1.909479,1.932097,1.72909,1.743807,1.748595,1923.034
595.122,79.41677,2.111621,1.918972,1.928017,1.751573,1.761558,1.768634,1933.724
595.2744,79.60497,2.136732,1.918791,1.923163,1.793812,1.796335,1.799372,1945.587
595.4268,78.98324,2.150052,1.915042,1.928109,1.812223,1.818725,1.817305,1933.724
595.5792,79.53754,2.161225,1.922809,1.92882,1.825157,1.833563,1.832891,1921.861
595.7316,78.16208,2.158776,1.916418,1.925782,1.819664,1.834234,1.833962,1921.861
595.884,77.18037,2.14674,1.911518,1.920268,1.814637,1.82817,1.822556,1921.861
596.0364,76.1021,2.158923,1.902521,1.923439,1.803016,1.811289,1.804447,1921.861
596.1888,76.20052,2.150631,1.880615,1.91755,1.787908,1.786166,1.784882,1920.69
596.3412,78.8599,2.151225,1.867533,1.906532,1.763705,1.761357,1.767754,1907.971
596.4936,79.68742,2.136285,1.849207,1.906637,1.72716,1.734764,1.74151,1895.281
596.646,81.09357,2.13017,1.845351,1.909981,1.690908,1.706628,1.719634,1887.361
596.7984,82.19389,2.118976,1.846641,1.901588,1.649533,1.672649,1.676842,1878.341
596.9508,78.95907,2.146858,1.853745,1.910793,1.613628,1.633678,1.626353,1886.262
597.1032,75.04721,2.132027,1.876773,1.915471,1.673142,1.678416,1.665095,1907.971
597.2556,71.14079,2.134324,1.894191,1.924141,1.728844,1.722251,1.714418,1920.69
597.408,73.67347,2.131894,1.917024,1.932351,1.808792,1.796562,1.792491,1934.927
597.5604,76.10585,2.123915,1.917948,1.94504,1.903736,1.903195,1.909518,1947.992
597.7128,78.5633,2.109274,1.924681,1.957482,1.952465,1.960578,1.968665,1944.394
597.8652,77.5101,2.106781,1.924427,1.962826,1.914821,1.943214,1.955196,1931.328
598.0176,77.96147,2.097606,1.944591,1.990919,1.802657,1.828866,1.842492,1920.69
598.17,78.35881,2.116138,1.938035,2.007691,1.778017,1.786304,1.787426,1919.52
598.3224,79.46217,2.126167,1.935565,2.037928,1.781771,1.789624,1.783844,1921.864
598.4748,76.72639,2.136409,1.94005,2.057006,1.778101,1.789562,1.781914,1923.034
598.6272,73.71747,2.136715,1.946686,2.105152,1.765291,1.781522,1.78289,1921.861
598.7796,75.72355,2.144253,1.962592,2.12495,1.764398,1.776407,1.789948,1921.861
598.932,78.03303,2.14319,1.987742,2.134144,1.774891,1.782331,1.815325,1921.861
599.0844,79.78705,2.139579,2.003242,2.152916,1.785591,1.79617,1.846425,1920.69
599.2368,78.95954,2.130398,2.047874,2.191798,1.795453,1.825208,1.902867,1914.867
599.3892,78.20464,2.132479,2.11513,2.224494,1.789928,1.850006,1.943505,1905.605
599.5416,79.16064,2.139688,2.137845,2.242224,1.788403,1.864969,1.963689,1898.709
599.694,78.33313,2.132409,2.176441,2.27756,1.796329,1.888608,1.996603,1896.421
599.8464,79.40614,2.137732,2.229851,2.2973,1.806028,1.911357,2.022769,1896.421
599.9988,78.75112,2.133005,2.247075,2.324378,1.809425,1.924969,2.037915,1897.563
600.1512,78.33736,2.135578,2.26956,2.359143,1.81568,1.921802,2.022503,1906.781
600.3036,78.67124,2.136924,2.256524,2.41273,1.822247,1.897735,1.970131,1919.531
600.456,80.02021,2.137298,2.21962,2.431505,1.819939,1.856104,1.912819,1924.208
600.6084,81.53509,2.141474,2.205271,2.448012,1.813862,1.827896,1.904304,1925.384
600.7608,80.38159,2.138314,2.184302,2.474141,1.80621,1.822948,1.91371,1925.384
600.9132,79.91517,2.140434,2.192854,2.467127,1.802334,1.832327,1.91591,1925.384
601.0656,80.4136,2.137967,2.208649,2.483109,1.794096,1.845043,1.924106,1926.56
601.218,80.06253,2.133523,2.232023,2.520638,1.774373,1.863414,1.91886,1949.466
601.3704,79.27264,2.139789,2.33938,2.533961,1.796072,1.900761,1.90642,2039.26
601.5228,75.26224,2.124004,2.513252,2.613914,1.959223,2.014504,1.974227,2182.769
601.6752,72.02743,2.101846,2.724082,2.682151,2.277908,2.267871,2.196273,2348.037
601.8276,66.45772,2.068582,2.841643,2.706242,3.007307,2.881167,2.772906,2540.426
601.98,63.34975,2.054493,3.060339,2.816462,4.591226,4.264349,4.170744,2694.842
602.1324,61.46626,2.048008,3.311209,2.919279,5.879208,5.520965,5.515981,2703.396
602.2848,60.38864,2.034154,3.600267,3.067538,6.675695,6.375252,6.509916,2542.486
602.4372,61.39377,2.039099,3.817994,3.233619,6.737731,6.670129,6.955473,2373.732
602.5896,62.37169,2.036665,4.010057,3.358961,6.07953,6.39387,6.840042,2324.374
602.742,65.87197,2.049941,4.198415,3.476302,5.211739,5.720083,6.438756,2310.742
602.8944,68.73064,2.040317,4.310614,3.501133,4.571347,5.141305,5.936541,2330.352
603.0468,70.66433,2.033597,4.402733,3.478513,4.33167,4.903459,5.54915,2339.937
603.1992,68.652,2.042649,4.406148,3.394078,4.319321,4.953373,5.380668,2341.664
603.3516,67.41704,2.060416,4.394596,3.330975,4.434397,5.095943,5.304405,2329.54
603.504,67.11391,2.059683,4.31434,3.234626,4.723988,5.145734,5.140918,2368.868
603.6564,66.66879,2.02921,4.245412,3.129342,4.956001,5.062104,4.966589,2451.489
603.8088,65.346,2.045601,3.902351,2.978561,5.362227,5.069967,5.007432,2476
603.9612,66.80263,2.041859,3.534987,2.867681,6.001885,5.43412,5.438384,2364.952
604.1136,70.70739,2.035761,3.073247,2.745016,5.54463,5.254491,5.32032,2184.377
604.266,73.93883,2.055869,2.79823,2.618957,3.867764,3.958594,4.073461,2043.014
604.4184,76.7975,2.103318,2.604503,2.531664,2.648425,2.759495,2.814358,1966.393
604.5708,79.65516,2.156263,2.427446,2.442629,2.095263,2.123127,2.122076,1947.992
604.7232,81.98647,2.161618,2.320125,2.337601,1.936409,1.932203,1.918456,1947.992
604.8756,82.88524,2.163486,2.202578,2.250227,1.876607,1.880732,1.875653,1957.72
605.028,78.45155,2.162935,2.13796,2.181435,1.854009,1.875165,1.886419,1957.72
605.1804,75.74393,2.195752,2.06888,2.13317,1.837066,1.865253,1.890379,1947.992
605.3328,71.60681,2.197467,2.018796,2.100285,1.81358,1.830611,1.845205,1947.992
605.4852,72.73636,2.181215,2.007146,2.038759,1.820512,1.824495,1.828695,1947.992
605.6376,73.26271,2.171892,1.978095,2.025969,1.84021,1.84518,1.844192,1949.198
605.79,76.87348,2.164412,1.963556,2.016638,1.827727,1.837834,1.839828,1947.995
605.9424,80.63438,2.158006,1.958092,1.999784,1.799866,1.809969,1.814366,1947.995
606.0948,80.26202,2.152341,1.94471,1.991071,1.792897,1.80215,1.804242,1950.403
606.2472,76.88047,2.161092,1.944086,1.988492,1.795552,1.806807,1.812369,1950.403
606.3996,77.03366,2.162274,1.9534,1.981056,1.798806,1.809438,1.817128,1948.119
606.552,78.23232,2.173128,1.952192,1.982089,1.797433,1.811304,1.817385,1947.992
606.7044,78.08186,2.173152,1.956391,1.977508,1.801082,1.812122,1.822564,1947.992
606.8568,74.09129,2.171261,1.944793,1.967638,1.806994,1.820494,1.827728,1947.992
607.0092,75.59587,2.170177,1.955976,1.981884,1.811976,1.82566,1.831592,1947.992
607.1616,79.05637,2.161571,1.950828,1.96739,1.811422,1.825666,1.830882,1947.992
607.314,79.58645,2.156448,1.952819,1.957477,1.809088,1.825597,1.829645,1947.992
607.4664,78.08455,2.156286,1.933491,1.965605,1.81071,1.825321,1.827984,1946.79
607.6188,77.02885,2.165397,1.931666,1.968585,1.810317,1.824093,1.822437,1945.587
607.7712,74.772,2.178177,1.938072,1.963518,1.802202,1.815328,1.818843,1945.587
607.9236,72.86377,2.165948,1.940462,1.960016,1.789441,1.802191,1.804531,1947.995
608.076,72.8136,2.173289,1.927765,1.960261,1.782813,1.789008,1.790477,1949.198
608.2284,75.0657,2.155921,1.91745,1.958554,1.782528,1.788433,1.786182,1947.992
608.3808,76.62259,2.130917,1.919217,1.954587,1.783262,1.788801,1.7928,1947.992
608.5332,76.60003,2.137168,1.930435,1.944566,1.777973,1.784763,1.783499,1949.198
608.6856,78.45796,2.142421,1.918863,1.949194,1.773495,1.777162,1.780257,1947.995
608.838,76.69814,2.153022,1.927856,1.944094,1.766166,1.769206,1.771382,1947.995
608.9904,75.7954,2.154599,1.905137,1.957159,1.761558,1.766284,1.763349,1950.403
609.1428,75.19341,2.166366,1.907676,1.939941,1.757596,1.763365,1.762466,1947.995
609.2952,76.95338,2.167456,1.899504,1.943441,1.74178,1.750991,1.758408,1947.995
609.4476,78.12938,2.160961,1.901344,1.957469,1.732688,1.742395,1.751792,1950.403
609.6,75.07272,2.162135,1.906721,1.944614,1.729379,1.747576,1.744265,1950.34
609.7524,73.76183,2.161606,1.920023,1.945572,1.737669,1.754668,1.743046,1948.035
609.9048,71.83354,2.163381,1.928412,1.94693,1.761249,1.762821,1.754208,1947.992
610.0572,71.73083,2.146303,1.939061,1.948469,1.781185,1.780326,1.776488,1947.992
610.2096,72.58783,2.139148,1.938859,1.951452,1.817377,1.816123,1.816735,1947.992
610.362,73.5658,2.125797,1.920894,1.945601,1.891229,1.896122,1.901693,1947.992
610.5144,74.46852,2.127146,1.934103,1.949199,1.829252,1.852914,1.862612,1934.927
610.6668,73.56586,2.131374,1.919072,1.949845,1.760303,1.77943,1.786547,1923.034
610.8192,75.05912,2.122959,1.906947,1.944451,1.734192,1.744353,1.743025,1924.208
610.9716,76.91717,2.124608,1.903141,1.93448,1.728343,1.739424,1.743066,1923.034
611.124,77.36633,2.133999,1.884349,1.931718,1.721132,1.736792,1.746421,1921.861
611.2764,76.77321,2.137035,1.886861,1.917275,1.714774,1.73189,1.74356,1923.034
611.4288,77.27259,2.137895,1.882712,1.93201,1.716131,1.732535,1.738759,1923.034
611.5812,78.00337,2.130615,1.875028,1.916961,1.722533,1.738157,1.745078,1921.861
611.7336,79.80371,2.134582,1.87301,1.912906,1.724421,1.741455,1.750496,1921.861
611.886,83.56726,2.136163,1.892349,1.913989,1.725037,1.73992,1.751846,1921.861
612.0384,83.5635,2.134059,1.870155,1.919066,1.726073,1.740864,1.748956,1921.861
612.1908,82.96941,2.133862,1.876046,1.924177,1.730565,1.743882,1.754512,1921.861
612.3432,78.30283,2.122068,1.879958,1.919778,1.738214,1.75203,1.762449,1921.861
612.4956,80.04035,2.13225,1.881477,1.917584,1.734411,1.750892,1.762684,1921.861
612.648,78.03427,2.14112,1.881495,1.924394,1.730907,1.748632,1.758737,1921.861
612.8004,78.26238,2.145541,1.871462,1.923978,1.731795,1.746964,1.755205,1921.861
612.9528,76.90828,2.139357,1.890554,1.925472,1.731203,1.747462,1.757754,1921.861
613.1052,76.755,2.129406,1.888653,1.916127,1.734714,1.751593,1.760957,1921.861
613.2576,77.27872,2.130751,1.883379,1.937626,1.74201,1.755614,1.766037,1921.861
613.41,76.87496,2.137717,1.890375,1.936239,1.744969,1.761738,1.771822,1921.861
613.5624,76.32264,2.146117,1.902476,1.92929,1.752444,1.770532,1.779156,1921.861
613.7148,75.76893,2.162816,1.907983,1.939676,1.759398,1.778666,1.785425,1933.724
613.8672,77.27602,2.156235,1.911708,1.949392,1.762599,1.779503,1.786356,1947.995
614.0196,77.62572,2.145242,1.917595,1.943275,1.773493,1.785664,1.793437,1949.198
614.172,77.20061,2.14671,1.916318,1.944216,1.785377,1.796838,1.800373,1947.992
614.3244,76.64622,2.15926,1.918129,1.950942,1.793379,1.804065,1.808602,1947.992
614.4768,79.45959,2.168216,1.916182,1.937595,1.802727,1.814418,1.820645,1947.992
614.6292,81.54213,2.163492,1.924699,1.954877,1.802371,1.81373,1.815635,1947.992
614.7816,81.59142,2.15734,1.935748,1.954926,1.804364,1.812014,1.810531,1947.992
614.934,80.58336,2.159512,1.935364,1.957748,1.820387,1.82304,1.818498,1947.992
615.0864,78.87609,2.153068,1.937706,1.960753,1.830395,1.832533,1.826553,1949.198
615.2388,77.87664,2.145342,1.93787,1.956819,1.84033,1.839725,1.840069,1950.403
615.3912,75.87204,2.146595,1.92914,1.961013,1.841145,1.842903,1.84685,1947.995
615.5436,79.03621,2.14675,1.924745,1.962538,1.826168,1.836973,1.845419,1947.995
615.696,76.35307,2.135604,1.918637,1.955982,1.801138,1.817384,1.822258,1947.995
615.8484,76.13092,2.127581,1.913532,1.943963,1.771964,1.78623,1.789995,1933.724
616.0008,76.42371,2.123372,1.920159,1.955963,1.746747,1.752889,1.750446,1921.861
616.1532,78.80593,2.121109,1.910877,1.956173,1.751828,1.750874,1.746852,1921.861
616.3056,79.10684,2.135348,1.920785,1.953138,1.775475,1.778042,1.773914,1921.861
616.458,77.00858,2.159683,1.920123,1.950908,1.795013,1.801986,1.803953,1921.861
616.6104,77.90601,2.150555,1.925408,1.948578,1.796943,1.807052,1.813017,1921.861
616.7628,79.32391,2.136355,1.92103,1.955437,1.791898,1.807573,1.81194,1921.861
616.9152,77.8695,2.133074,1.928703,1.957252,1.792982,1.805755,1.807618,1921.861
617.0676,78.50172,2.144379,1.92914,1.967181,1.789692,1.800319,1.803203,1933.724
617.22,79.96756,2.15013,1.930918,1.96893,1.783609,1.792351,1.795896,1945.587
617.3724,81.62258,2.15101,1.925336,1.961861,1.78949,1.799492,1.800819,1947.995
617.5248,80.49416,2.156229,1.933437,1.969831,1.797597,1.805024,1.807679,1950.403
617.6772,78.20505,2.155448,1.936571,1.964207,1.796243,1.810051,1.811379,1950.403
617.8296,78.05202,2.159646,1.938768,1.958346,1.804222,1.812003,1.819299,1950.403
617.982,76.95754,2.160161,1.946824,1.974998,1.809139,1.818978,1.821868,1949.198
618.1344,77.56656,2.157052,1.946603,1.98833,1.814159,1.821418,1.824622,1947.992
618.2868,77.17661,2.146252,1.940481,1.987257,1.813242,1.822649,1.821436,1947.992
618.4392,77.7168,2.149326,1.944949,1.992169,1.815722,1.823487,1.826203,1947.992
618.5916,76.43607,2.148903,1.959406,1.98677,1.819562,1.825871,1.828512,1947.992
618.744,76.4381,2.159986,1.952321,2.004059,1.816395,1.82573,1.830566,1947.992
618.8964,79.62341,2.156372,1.962564,1.997438,1.82125,1.830126,1.834336,1947.992
619.0488,81.24267,2.160543,1.961285,2.010886,1.826195,1.830148,1.831544,1947.992
619.2012,80.9812,2.178971,1.966145,2.008718,1.826629,1.831393,1.834665,1947.992
619.3536,79.70425,2.178292,1.971846,2.006417,1.827328,1.832207,1.83638,1957.72
619.506,79.03725,2.16302,1.975155,2.02492,1.839325,1.844255,1.850345,1969.91
619.6584,80.03788,2.149265,1.973001,2.019475,1.849371,1.854894,1.858687,1972.373
619.8108,80.48659,2.15081,1.971613,2.018356,1.848776,1.854898,1.857723,1974.847
619.9632,81.22503,2.172611,1.971976,2.0302,1.849404,1.856509,1.85947,1977.214
620.1156,81.42564,2.17561,1.977087,2.034908,1.850778,1.857665,1.858208,1974.845
620.268,78.26595,2.177605,1.987572,2.04396,1.850128,1.855422,1.85691,1974.845
620.4204,77.12877,2.176223,1.979114,2.051249,1.846874,1.852747,1.85312,1974.845
620.5728,75.17162,2.181247,1.994089,2.061224,1.846449,1.850069,1.85254,1974.845
620.7252,78.02542,2.173919,2.003659,2.062406,1.859851,1.861356,1.863937,1974.845
620.8776,79.17384,2.17248,2.004561,2.064872,1.873137,1.877469,1.878977,1974.845
621.03,79.53719,2.174584,2.045126,2.076904,1.884381,1.890566,1.893442,1974.845
621.1824,77.78719,2.166332,2.047571,2.085299,1.888662,1.891845,1.895755,1974.845
621.3348,74.3391,2.174105,2.063442,2.064001,1.896465,1.901274,1.905144,1981.477
621.4872,74.45934,2.189448,2.056444,2.077091,1.921631,1.926695,1.929537,1983.131
621.6396,73.83244,2.194351,2.049002,2.079964,1.92513,1.930724,1.938058,1976.09
621.792,76.16603,2.192964,2.057714,2.061585,1.909643,1.91293,1.925175,1972.373
621.9444,75.64677,2.184977,2.026523,2.065256,1.897068,1.903892,1.921734,1956.119
622.0968,75.9175,2.185697,2.010829,2.070883,1.887633,1.909171,1.93538,1947.191
622.2492,71.41698,2.181111,1.978516,2.064313,1.82813,1.856866,1.882011,1943.191
622.4016,71.50382,2.186373,1.984009,2.08612,1.760405,1.803479,1.821528,1946.808
622.554,70.89369,2.187191,1.981883,2.083268,1.721612,1.761159,1.781387,2006.26
622.7064,78.34002,2.19107,1.985855,2.080684,1.737275,1.745241,1.787051,2083.451
622.8588,77.23228,2.166845,2.021875,2.090342,1.762499,1.779644,1.804057,2227.854
623.0112,80.95928,2.150961,2.08521,2.088509,1.831108,1.88995,1.866776,2291.057
623.1636,76.96948,2.128049,2.132169,2.084131,2.069544,2.096794,2.016441,2295.374
623.316,75.76933,2.140862,2.227682,2.119904,2.154315,2.082621,1.99904,2166.513
623.4684,72.73141,2.133641,2.343231,2.169327,2.228779,2.085399,2.007966,2060.364
623.6208,70.93298,2.114267,2.325833,2.147465,3.069668,2.775149,2.691208,2002.401
623.7732,73.14091,2.097114,2.297108,2.1416,3.676057,3.480853,3.446182,1960.183
623.9256,72.54108,2.088437,2.27548,2.180807,3.062643,3.109466,3.16551,1952.056
624.078,75.69819,2.109533,2.225305,2.201628,2.268636,2.361084,2.408991,1971.357
624.2304,78.0999,2.145303,2.178298,2.186783,1.974644,1.998757,1.991569,1974.847
624.3828,79.93216,2.160597,2.137673,2.17053,1.898112,1.876718,1.849155,1974.847
624.5352,80.33344,2.156197,2.113498,2.127645,1.842749,1.829451,1.824703,1972.373
624.6876,76.88078,2.164144,2.054443,2.111323,1.803221,1.822332,1.853845,1969.325
624.84,77.75076,2.177404,2.005355,2.076316,1.796874,1.82683,1.855922,1950.024
624.9924,78.29974,2.182601,1.986634,2.053828,1.786461,1.815983,1.824836,1947.992
625.1448,77.44716,2.180548,1.985968,2.027514,1.770051,1.789538,1.788789,1947.992
625.2972,77.47993,2.145653,1.977348,2.001192,1.773573,1.782657,1.784892,1949.198
625.4496,76.32904,2.139201,1.977143,2.021075,1.815569,1.821781,1.827183,1948.025
625.602,76.82832,2.126866,1.979179,2.001454,1.838011,1.857888,1.86838,1925.428
625.7544,76.62772,2.138403,1.959721,1.996449,1.852616,1.881256,1.901366,1921.861
625.9068,76.5775,2.137417,1.943801,2.008266,1.780191,1.811079,1.829602,1921.861
626.0592,80.5865,2.159261,1.939143,1.992844,1.713161,1.728017,1.735547,1921.861
626.2116,78.98164,2.168773,1.92143,1.991683,1.707998,1.71132,1.713405,1923.05
626.364,81.18838,2.165788,1.914201,1.994855,1.708425,1.712257,1.716127,1945.646
626.5164,80.39135,2.165695,1.921793,1.990148,1.714398,1.725736,1.728588,1949.198
626.6688,83.9495,2.150961,1.922564,1.981089,1.71863,1.738542,1.74109,1947.992
626.8212,83.30003,2.16469,1.918174,2.001444,1.740575,1.751323,1.759223,1953.072
626.9736,81.18908,2.161946,1.937578,1.996864,1.76863,1.76955,1.781002,1972.373
627.126,75.80036,2.161673,1.956059,2.016584,1.798256,1.80828,1.817556,1972.373
627.2784,72.89155,2.160248,1.980722,2.017784,1.847478,1.867638,1.869291,1974.845
627.4308,72.24177,2.163422,2.013571,2.031911,1.899909,1.921005,1.918231,1974.867
627.5832,71.70851,2.166103,2.053064,2.052626,1.884492,1.893365,1.892168,1979.942
627.7356,70.4547,2.172472,2.09114,2.073036,1.938146,1.921573,1.922395,1999.906
627.888,68.82375,2.140793,2.099665,2.076502,2.071588,2.049103,2.040878,2008.868
628.0404,69.13132,2.148536,2.093612,2.082644,2.108504,2.102609,2.095701,2015.254
628.1928,71.30938,2.161027,2.098341,2.087398,2.081419,2.081001,2.087908,2006.291
628.3452,73.63988,2.1515,2.104012,2.096103,1.972434,1.972744,1.986366,1997.375
628.4976,73.41091,2.163701,2.060645,2.095041,1.950132,1.946403,1.952667,1992.324
628.65,71.1282,2.167209,2.05305,2.068758,1.949941,1.952879,1.954371,1984.806
628.8024,70.90749,2.162591,2.044151,2.066186,1.852984,1.867904,1.869286,1968.739
628.9548,73.53908,2.168823,2.012044,2.067595,1.807385,1.818467,1.824276,1954.038
629.1072,75.9724,2.15346,2.01965,2.062026,1.836098,1.838906,1.844023,1951.612
629.2596,74.08743,2.182139,1.983315,2.047429,1.851951,1.853246,1.85724,1963.832
629.412,73.23951,2.165416,1.972815,2.041082,1.839575,1.846929,1.856173,1974.845
629.5644,75.56521,2.183291,1.978348,2.03248,1.823832,1.837179,1.846602,1974.845
629.7168,77.62341,2.185358,1.963834,2.023485,1.822482,1.832727,1.840279,1974.845
629.8692,80.67757,2.17169,1.964855,2.016209,1.816803,1.826919,1.826031,1974.845
630.0216,78.38035,2.167082,1.967864,2.014635,1.811237,1.823312,1.821696,1974.845
630.174,78.28017,2.162181,1.974409,1.995574,1.816657,1.822572,1.822503,1974.845
630.3264,73.97224,2.169251,1.96543,2.009063,1.843274,1.848465,1.849916,1974.845
630.4788,74.37344,2.189192,1.983746,2.012783,1.85014,1.858582,1.860162,1974.845
630.6312,76.33154,2.195923,1.96543,2.009022,1.84629,1.856289,1.857814,1974.845
630.7836,77.98655,2.182981,1.961452,2.02111,1.82835,1.842716,1.844265,1974.845
630.936,77.56026,2.152404,1.955292,2.021976,1.80083,1.816007,1.821771,1974.845
631.0884,75.69992,2.131923,1.952505,2.020359,1.769678,1.783372,1.786561,1976.083
631.2408,72.01067,2.137009,1.947587,2.035488,1.762336,1.767911,1.771638,1976.083
631.3932,72.08588,2.159438,1.954618,2.020715,1.777298,1.782881,1.784423,1974.845
631.5456,72.21597,2.159747,1.961628,2.024145,1.78669,1.79494,1.795887,1974.845
631.698,75.40372,2.166512,1.959924,2.03075,1.790052,1.800972,1.80302,1974.845
631.8504,75.30122,2.155101,1.973392,2.042499,1.804314,1.81421,1.816659,1974.845
632.0028,73.62112,2.157931,1.978572,2.056009,1.836293,1.839123,1.844339,1973.609
632.1552,74.41987,2.157795,2.002462,2.041339,1.866458,1.870238,1.873478,1972.373
632.3076,73.2663,2.150862,2.004709,2.052626,1.868802,1.886013,1.883918,1978.583
632.46,72.30656,2.184291,2.028061,2.078805,1.91087,1.920766,1.918757,1989.818
632.6124,68.84646,2.187623,2.049222,2.064316,1.922393,1.918712,1.915173,2006.337
632.7648,69.35023,2.19242,2.045318,2.083474,1.91791,1.917409,1.911234,2017.831
632.9172,72.01261,2.185261,2.053602,2.079699,1.933921,1.933016,1.929154,1998.819
633.0696,74.22024,2.155509,2.042985,2.065311,1.985664,1.980633,1.981635,1965.105
633.222,73.84064,2.159615,2.026972,2.086941,1.937897,1.942276,1.950566,1945.599
633.3744,73.89073,2.099055,2.014112,2.061039,1.862937,1.87192,1.876511,1940.795
633.5268,71.98501,2.124425,2.004184,2.068787,1.855204,1.855962,1.855472,1946.808
633.6792,73.49301,2.139763,1.984618,2.054928,1.819356,1.82451,1.825167,1962.596
633.8316,72.54023,2.163859,1.971967,2.064306,1.800594,1.813049,1.821576,1973.609
