GR,Vp,RES,RHOB
100.448,1643.863,2.009763,1.967888
99.07417,1644.748,2.011531,1.966469
97.70032,1645.636,2.0133,1.965051
98.67706,1646.524,2.012784,1.967655
99.65379,1647.413,2.012268,1.970258
100.6305,1648.303,2.011752,1.972862
102.2799,1649.194,1.962956,1.979912
103.9293,1650.086,1.915343,1.986961
105.5787,1650.978,1.868885,1.994011
104.9177,1651.871,1.870059,1.990923
104.2568,1652.766,1.871234,1.987835
103.5958,1653.662,1.87241,1.984747
101.2855,1654.559,1.873587,1.977569
98.97523,1655.457,1.874765,1.970391
96.66492,1656.355,1.875944,1.963212
94.35461,1657.254,1.845404,1.954943
92.0443,1658.155,1.81536,1.946675
89.73399,1659.056,1.785806,1.938406
91.02412,1659.959,1.816082,1.938406
92.31425,1660.863,1.846871,1.938406
93.60439,1661.767,1.878183,1.938406
95.63786,1662.673,1.892138,1.941311
97.67131,1663.578,1.906197,1.944216
99.70477,1663.439,1.920361,1.94712
99.60992,1663.301,1.925935,1.947208
99.51508,1663.161,1.931526,1.947296
99.42023,1663.022,1.937133,1.947384
98.91284,1661.35,1.905517,1.937917
98.40544,1659.681,1.874418,1.928449
97.89805,1658.017,1.843826,1.918982
94.09722,1656.355,1.84319,1.904968
90.29639,1654.696,1.842554,1.890953
86.49557,1653.041,1.841919,1.876938
84.82304,1651.389,1.840926,1.863481
83.15053,1649.741,1.839933,1.850023
81.478,1648.096,1.838941,1.836565
78.9279,1646.453,1.841762,1.83208
76.3778,1644.815,1.844587,1.827594
73.8277,1643.18,1.847417,1.823108
76.43799,1641.547,1.826072,1.828013
79.04828,1639.918,1.804973,1.832918
81.65857,1642.941,1.784119,1.837824
85.90216,1645.973,1.805622,1.848006
90.14574,1649.018,1.827385,1.858188
94.38934,1652.074,1.849411,1.86837
98.63292,1650.019,1.871351,1.881318
102.8765,1647.97,1.893552,1.894266
107.1201,1645.927,1.916016,1.907214
108.7534,1643.888,1.916897,1.91
110.3867,1641.854,1.917778,1.912786
112.02,1639.826,1.918659,1.915571
110.6856,1637.802,1.919542,1.920123
109.3511,1635.783,1.920424,1.924675
108.0167,1633.77,1.921307,1.929227
106.6823,1631.761,1.881799,1.930372
105.3479,1629.756,1.843103,1.931518
104.0134,1627.758,1.805203,1.932663
103.0384,1625.764,1.805415,1.934638
102.0633,1623.774,1.805628,1.936613
101.0882,1624.008,1.80584,1.938588
100.2997,1624.241,1.797627,1.937699
99.51115,1624.474,1.789451,1.936811
98.72263,1624.707,1.781312,1.935922
97.93412,1624.941,1.785765,1.933891
97.14561,1625.174,1.790228,1.931861
96.35709,1625.407,1.794703,1.92983
97.33282,1625.64,1.837536,1.925528
98.30855,1625.874,1.881391,1.921226
99.28427,1626.107,1.926292,1.916924
100.3233,1626.341,1.883649,1.914375
101.3623,1626.575,1.841949,1.911827
102.4013,1626.809,1.801173,1.909279
103.4403,1627.042,1.793896,1.909344
104.4793,1627.276,1.786648,1.909408
105.5183,1627.51,1.77943,1.909473
104.4338,1627.744,1.777135,1.910648
103.3492,1627.978,1.774843,1.911823
102.2646,1628.212,1.772553,1.912998
102.2646,1628.447,1.799978,1.908694
102.2646,1628.681,1.827828,1.904391
102.2646,1628.915,1.856108,1.900088
101.1389,1629.15,1.858292,1.898808
100.0131,1629.385,1.860478,1.897527
98.88734,1629.619,1.862667,1.896247
97.76158,1629.853,1.853891,1.900072
96.63583,1630.089,1.845157,1.903897
95.51007,1630.323,1.836464,1.907723
94.38432,1630.558,1.833432,1.912599
93.25856,1630.792,1.830404,1.917475
92.1328,1631.028,1.827382,1.922351
92.76536,1631.263,1.824374,1.937059
93.39791,1631.498,1.821371,1.951767
94.03046,1631.733,1.818373,1.966475
94.32787,1631.969,1.838333,1.968673
94.62529,1632.204,1.858512,1.97087
94.9227,1632.439,1.878912,1.973068
95.93662,1632.675,1.878292,1.977819
96.95055,1632.91,1.877672,1.98257
97.96447,1633.146,1.877052,1.987321
98.34584,1634.576,1.943138,1.980331
98.7272,1636.008,2.01155,1.973341
99.10857,1637.443,2.082372,1.96635
99.45965,1638.88,2.035875,1.960406
99.81073,1640.32,1.990416,1.954463
100.1618,1641.762,1.945972,1.948519
99.8845,1643.207,1.91974,1.938986
99.6072,1644.654,1.893861,1.929453
99.3299,1646.105,1.86833,1.919921
99.05259,1647.558,1.878444,1.912528
98.77529,1649.012,1.888613,1.905136
98.49799,1650.471,1.898836,1.897744
98.58612,1651.93,1.902545,1.890409
98.67425,1653.394,1.90626,1.883074
98.76238,1654.859,1.909983,1.87574
99.00011,1656.327,1.899338,1.877527
99.23784,1657.798,1.888753,1.879313
99.47556,1659.271,1.878227,1.8811
99.71329,1672.526,1.861677,1.878223
99.95102,1685.995,1.845274,1.875345
100.1888,1699.682,1.829015,1.872468
101.654,1713.595,1.785421,1.873242
103.1192,1708.614,1.742866,1.874016
104.5844,1703.663,1.701325,1.87479
105.269,1698.74,1.705217,1.868585
105.9537,1693.845,1.709118,1.862379
106.6384,1688.979,1.713028,1.856174
106.3643,1684.141,1.747184,1.849797
106.0902,1679.329,1.782021,1.843421
105.8162,1674.547,1.817553,1.837044
104.3146,1669.79,1.815139,1.831322
102.8131,1665.061,1.812729,1.825601
101.3115,1660.359,1.810322,1.81988
100.3528,1655.682,1.811189,1.818576
99.39401,1651.033,1.812057,1.817272
98.43526,1646.409,1.812926,1.815969
99.94353,1641.811,1.809927,1.819575
101.4518,1637.239,1.806932,1.823181
102.9601,1632.692,1.803942,1.826787
103.3316,1628.169,1.74463,1.831006
103.7031,1623.673,1.687267,1.835225
104.0746,1619.201,1.631791,1.839444
104.4461,1614.754,1.646492,1.839334
104.8176,1610.331,1.661326,1.839225
105.1891,1605.931,1.676294,1.839116
104.0524,1601.557,1.683436,1.837532
102.9156,1597.206,1.690609,1.835949
101.7788,1592.878,1.697813,1.834366
101.5888,1588.574,1.701545,1.831584
101.3987,1590.091,1.705284,1.828801
101.2086,1591.612,1.709032,1.826019
100.0646,1593.134,1.712803,1.827886
98.92061,1594.66,1.716582,1.829754
97.77661,1596.189,1.72037,1.831622
96.63261,1597.721,1.732416,1.83133
95.48862,1599.256,1.744547,1.831038
94.34463,1600.794,1.756763,1.830746
94.98917,1602.335,1.75688,1.838649
95.63372,1603.879,1.756996,1.846551
96.27827,1605.426,1.757112,1.854453
97.87673,1606.974,1.793739,1.861559
99.4752,1608.527,1.83113,1.868665
101.0737,1610.083,1.869299,1.875771
101.6343,1611.642,1.870196,1.880385
102.1949,1613.204,1.871093,1.884999
102.7555,1614.769,1.87199,1.889613
101.7176,1616.336,1.873484,1.890234
100.6797,1617.907,1.874979,1.890855
99.64188,1619.481,1.876475,1.891476
98.79796,1621.058,1.882836,1.890759
97.95405,1622.638,1.889217,1.890041
97.11013,1624.221,1.895621,1.889324
97.30408,1624.592,1.885429,1.889596
97.49803,1624.963,1.875293,1.889869
97.69198,1625.335,1.865211,1.890141
96.67171,1625.706,1.85869,1.891366
95.65144,1626.078,1.852192,1.892591
94.63116,1626.449,1.845717,1.893815
93.41695,1626.822,1.863445,1.892923
92.20272,1627.193,1.881344,1.892031
90.9885,1627.566,1.899415,1.891139
90.46794,1627.938,1.873841,1.89087
89.94738,1628.311,1.848612,1.890601
89.42682,1628.684,1.823723,1.890332
91.07056,1629.057,1.78185,1.890147
92.71432,1629.43,1.740939,1.889961
94.35806,1629.804,1.700966,1.889776
96.00181,1630.177,1.701256,1.897403
97.64556,1630.551,1.701547,1.905031
99.28931,1630.924,1.701837,1.912658
100.8701,1631.299,1.742978,1.91983
102.4508,1631.672,1.785114,1.927001
104.0316,1632.047,1.828269,1.934173
103.8157,1632.421,1.829464,1.934101
103.5999,1634.269,1.830659,1.934029
103.384,1636.12,1.831856,1.933957
103.1681,1637.976,1.834755,1.93308
102.9523,1639.835,1.837658,1.932202
102.7364,1641.7,1.840567,1.931325
101.8899,1643.568,1.839388,1.932621
101.0434,1645.441,1.83821,1.933917
100.1969,1647.317,1.837033,1.935213
99.8588,1649.199,1.835858,1.928727
99.52074,1651.084,1.834683,1.922242
99.18269,1652.974,1.83351,1.915757
98.54292,1654.868,1.842057,1.909214
97.90315,1656.766,1.850644,1.902672
97.26339,1653.216,1.859271,1.896129
95.87681,1649.681,1.851456,1.886525
94.49022,1646.161,1.843674,1.876922
93.10364,1642.656,1.835925,1.867318
92.74821,1639.166,1.759154,1.869983
92.39278,1635.691,1.685593,1.872649
92.03735,1632.23,1.615109,1.875314
91.68917,1628.784,1.623975,1.875021
91.34099,1625.353,1.63289,1.874728
90.99281,1621.936,1.641854,1.874434
91.39143,1618.533,1.642125,1.87636
91.79007,1615.144,1.642396,1.878285
92.1887,1611.77,1.642667,1.880211
91.89423,1608.41,1.670488,1.877131
91.59977,1605.064,1.69878,1.874052
91.30531,1601.731,1.727551,1.870972
92.71268,1598.412,1.720312,1.877793
94.12006,1595.108,1.713103,1.884614
95.52743,1598.251,1.705924,1.891435
96.9348,1601.406,1.732359,1.899018
98.34216,1604.573,1.759204,1.906601
99.74953,1607.753,1.786465,1.914185
99.82297,1610.945,1.756462,1.924546
99.89639,1614.15,1.726963,1.934908
99.96983,1617.368,1.697959,1.94527
98.63589,1620.599,1.67308,1.949499
97.30196,1623.843,1.648565,1.953729
95.96802,1627.1,1.62441,1.957959
94.63408,1630.37,1.622646,1.956353
93.30015,1633.653,1.620883,1.954748
91.96621,1636.95,1.619123,1.953143
93.35004,1640.259,1.628713,1.943951
94.73387,1642.26,1.63836,1.93476
96.11771,1644.266,1.648064,1.925568
94.65952,1646.277,1.652477,1.916999
93.20132,1648.293,1.656901,1.908431
91.74313,1650.313,1.661338,1.899862
90.44057,1652.34,1.760171,1.89469
89.13802,1654.37,1.864883,1.889517
87.83546,1656.406,1.975825,1.884345
85.14906,1658.446,1.981134,1.888028
82.46268,1660.493,1.986457,1.891711
79.77628,1662.543,1.991795,1.895394
81.63221,1664.599,2.166568,1.905126
83.48814,1666.659,2.356677,1.914857
85.34406,1668.726,2.563468,1.924589
87.04436,1670.797,2.570832,1.940621
88.74465,1672.873,2.578218,1.956654
90.44495,1674.954,2.585625,1.972687
90.02534,1677.042,2.361703,1.989563
89.60573,1676.659,2.157173,2.006439
89.18612,1676.277,1.970356,2.023316
87.06622,1675.896,2.056741,2.033048
84.9463,1675.514,2.146912,2.042781
82.8264,1675.133,2.241036,2.052514
80.99592,1674.751,2.217818,2.050409
79.16544,1674.37,2.19484,2.048303
77.33495,1673.989,2.1721,2.046198
77.62437,1673.609,2.745465,2.046365
77.9138,1673.228,3.47018,2.046533
78.20322,1672.848,4.386197,2.0467
78.49265,1672.468,3.69738,2.04899
78.78207,1672.088,3.116736,2.05128
79.0715,1671.707,2.627278,2.05357
81.78561,1671.328,2.584329,2.053644
84.49972,1670.948,2.542082,2.053719
87.21383,1670.569,2.500525,2.053794
89.16214,1670.189,2.460974,2.052008
91.11044,1669.81,2.422049,2.050222
93.05875,1669.432,2.38374,2.048436
94.34266,1669.053,2.425779,2.044914
95.62656,1668.674,2.468559,2.041393
96.91046,1668.296,2.512094,2.037871
96.39664,1667.918,2.472261,2.035907
95.88283,1667.54,2.433061,2.033943
95.36901,1667.162,2.394482,2.031979
95.62099,1666.784,2.279127,2.02981
95.87297,1666.407,2.169329,2.027641
96.12495,1666.03,2.064821,2.025471
97.04134,1665.653,2.001388,2.018332
97.95773,1665.275,1.939903,2.011194
98.87412,1664.899,1.880307,2.004055
98.87412,1664.522,1.931999,1.997823
98.87412,1664.146,1.985113,1.99159
98.87412,1663.769,2.039686,1.985358
98.87412,1663.393,2.055559,1.970402
98.87412,1665.814,2.071555,1.955445
98.87412,1668.242,2.087675,1.940489
98.87412,1670.677,2.274796,1.932283
98.87412,1673.119,2.478688,1.924078
98.87412,1675.569,2.700856,1.915873
97.04536,1678.025,2.759723,1.925354
95.21659,1680.489,2.819874,1.934834
93.38783,1682.96,2.881335,1.944315
91.55906,1685.438,2.912849,1.956975
89.73029,1687.924,2.944707,1.969635
87.90153,1690.417,2.976914,1.982295
87.29321,1692.917,2.638226,2.000591
86.68488,1695.424,2.338071,2.018888
86.07656,1695.424,2.072065,2.037184
87.297,1695.424,2.028033,2.030848
88.51744,1695.424,1.984938,2.024512
89.73788,1695.424,1.942758,2.018176
90.95833,1695.424,1.844356,2.016889
92.17876,1694.721,1.750938,2.015602
93.39921,1694.017,1.662252,2.014315
93.39921,1693.315,1.687476,2.007927
93.39921,1692.613,1.713083,2.00154
93.39921,1691.912,1.739078,1.995153
93.39921,1691.212,1.753159,1.991807
93.39921,1690.511,1.767355,1.988461
93.39921,1689.812,1.781666,1.985115
91.3872,1689.112,1.719849,1.97761
89.37519,1688.414,1.660177,1.970105
87.36318,1687.716,1.602575,1.9626
85.35117,1687.019,1.603761,1.962635
83.33916,1686.322,1.604948,1.96267
81.32716,1685.626,1.606136,1.962705
81.42708,1684.931,1.575309,1.956344
81.52701,1684.236,1.545073,1.949983
81.62693,1683.542,1.515417,1.943622
85.18103,1679.347,1.539187,1.932079
88.73514,1675.174,1.563331,1.920535
92.28924,1671.021,1.587852,1.908991
95.84334,1666.89,1.61927,1.908294
99.39744,1662.778,1.651309,1.907598
102.9515,1663.379,1.683982,1.906901
104.3937,1663.979,1.685096,1.90056
105.8359,1664.58,1.686211,1.894218
107.278,1665.182,1.687327,1.887877
104.8738,1665.783,1.58171,1.876451
102.4696,1666.386,1.482705,1.865025
100.0654,1666.989,1.389896,1.853599
97.9716,1667.591,1.377067,1.834093
95.87783,1668.195,1.364356,1.814587
93.78406,1668.799,1.351763,1.795081
91.69028,1669.404,1.460797,1.785285
89.59652,1670.009,1.578625,1.775488
87.50275,1670.614,1.705958,1.765692
88.2934,1671.22,1.724477,1.781898
89.08405,1671.826,1.743197,1.798104
89.87469,1672.433,1.76212,1.81431
89.32195,1673.04,1.742222,1.82226
88.7692,1673.648,1.722548,1.830209
88.21645,1674.256,1.703096,1.838159
88.85234,1674.864,1.771739,1.865463
89.48824,1675.474,1.84315,1.892767
90.12412,1676.083,1.917438,1.92007
90.27982,1676.692,1.876809,1.922572
90.43552,1677.303,1.837041,1.925074
90.59122,1677.913,1.798116,1.927576
91.77985,1678.525,1.768797,1.940329
92.96849,1679.136,1.739956,1.953081
94.15713,1679.749,1.711586,1.965834
93.19478,1680.361,1.706736,1.967205
92.23242,1680.974,1.7019,1.968577
91.27007,1681.587,1.697078,1.969948
91.56825,1679.876,1.665792,1.976
91.86643,1678.168,1.635082,1.982053
92.16461,1676.464,1.604939,1.988105
92.46279,1674.763,1.602239,1.991915
92.76097,1673.065,1.599544,1.995724
93.05915,1671.371,1.596854,1.999534
93.5727,1669.68,1.594179,1.992733
94.08624,1667.994,1.591509,1.985932
94.59979,1666.309,1.588844,1.979131
93.85281,1664.63,1.582898,1.973719
93.10582,1662.952,1.576975,1.968307
92.35883,1661.279,1.571074,1.962894
91.58647,1659.608,1.593869,1.960291
90.8141,1657.942,1.616995,1.957687
90.04174,1651.59,1.640456,1.955084
90.01636,1645.286,1.644918,1.95169
89.99098,1639.031,1.649393,1.948296
89.9656,1632.824,1.65388,1.944902
89.89664,1633.36,1.68911,1.940033
89.82767,1633.897,1.725092,1.935165
89.75871,1634.434,1.76184,1.930296
89.71513,1634.971,1.692337,1.921963
89.67154,1635.509,1.625576,1.91363
89.62796,1636.047,1.561449,1.905297
89.1851,1636.587,1.558199,1.901531
88.74224,1637.125,1.554956,1.897764
88.29939,1637.665,1.55172,1.893998
87.90011,1638.204,1.54851,1.890386
87.50084,1638.744,1.545307,1.886774
87.10156,1639.284,1.54211,1.883162
89.16928,1639.825,1.53894,1.89284
91.237,1640.366,1.535776,1.902518
93.30472,1640.908,1.532619,1.912196
95.77171,1641.45,1.517347,1.918481
98.2387,1641.992,1.502227,1.924767
100.7057,1642.534,1.487257,1.931052
102.4404,1643.077,1.445763,1.940136
104.1751,1643.62,1.405427,1.949221
105.9098,1644.164,1.366216,1.958305
105.1775,1644.708,1.425371,1.953665
104.4452,1645.253,1.487088,1.949026
103.7129,1645.797,1.551477,1.944386
101.874,1646.342,1.566758,1.942533
100.035,1646.887,1.58219,1.94068
98.19611,1647.433,1.597773,1.938826
97.08946,1647.979,1.574564,1.93781
95.98283,1648.526,1.551692,1.936793
94.87618,1649.073,1.529152,1.935776
93.06409,1649.62,1.528843,1.930798
91.252,1650.168,1.528535,1.92582
89.4399,1650.715,1.528227,1.920842
88.73445,1651.264,1.538358,1.916635
88.029,1651.812,1.548555,1.912429
87.32355,1652.361,1.558821,1.908222
87.39596,1652.911,1.546135,1.905692
87.46836,1653.461,1.533552,1.903162
87.54077,1654.011,1.521072,1.900632
88.88194,1654.561,1.510192,1.90214
90.22312,1654.346,1.49939,1.903647
91.56429,1654.13,1.488665,1.905155
92.90546,1653.916,1.464144,1.907867
94.24664,1653.7,1.440026,1.91058
95.58781,1653.485,1.416306,1.913292
94.95216,1653.27,1.427807,1.914097
94.3165,1653.056,1.439401,1.914901
93.68085,1652.84,1.451089,1.915706
92.86436,1652.625,1.451412,1.915752
92.04787,1652.411,1.451734,1.915797
91.23139,1652.196,1.452056,1.915843
90.41155,1651.981,1.43356,1.917754
89.59171,1651.767,1.4153,1.919666
88.77187,1651.552,1.397272,1.921578
89.15099,1651.338,1.394922,1.918946
89.53012,1651.123,1.392575,1.916314
89.90924,1650.909,1.390232,1.913682
89.90588,1650.694,1.390485,1.910112
89.90252,1650.48,1.390738,1.906541
89.89916,1650.266,1.390992,1.902971
90.4619,1650.052,1.394673,1.902352
91.02463,1649.837,1.398365,1.901733
91.58736,1649.624,1.402066,1.901113
91.44019,1649.41,1.441034,1.902622
91.29301,1649.195,1.481085,1.90413
91.14584,1648.981,1.522249,1.905638
89.9489,1648.768,1.553417,1.907359
88.75197,1651.251,1.585223,1.909079
87.55503,1653.742,1.617681,1.9108
84.81577,1656.24,1.606807,1.911604
82.07651,1658.746,1.596006,1.912408
79.33725,1661.26,1.585277,1.913212
77.3079,1663.781,1.58292,1.922234
75.27856,1666.309,1.580566,1.931256
73.24921,1668.846,1.578216,1.940277
72.26962,1671.39,1.534898,1.942562
71.29002,1671.544,1.492769,1.944847
70.31043,1671.698,1.451797,1.947132
71.62639,1671.851,1.452239,1.949649
72.94234,1672.005,1.452681,1.952167
74.25829,1672.159,1.453123,1.954684
75.57424,1672.312,1.500314,1.950162
76.8902,1672.467,1.549038,1.94564
78.20615,1672.621,1.599345,1.941119
78.82562,1672.775,1.600092,1.946858
79.4451,1672.928,1.600839,1.952597
80.06458,1673.083,1.601586,1.958336
80.90065,1673.236,1.708421,1.963024
81.73673,1673.39,1.822382,1.967713
82.57281,1673.545,1.943945,1.972401
83.40888,1673.698,1.952995,1.974663
84.24496,1673.853,1.962087,1.976926
85.08103,1674.007,1.971222,1.979188
85.46445,1674.161,2.027508,1.977607
85.84788,1676.243,2.085403,1.976027
86.2313,1678.332,2.14495,1.974446
85.08217,1680.424,2.136492,1.977073
83.93304,1682.523,2.128066,1.979701
82.78391,1684.627,2.119674,1.982328
83.25439,1686.735,2.065737,1.983025
83.72487,1688.849,2.013173,1.983722
84.19534,1690.969,1.961946,1.984419
84.88023,1693.094,2.005552,1.979147
85.56512,1694.689,2.050127,1.973874
86.25,1696.287,2.095693,1.968602
86.90749,1697.888,2.076239,1.965725
87.56498,1699.493,2.056966,1.962848
88.22247,1701.101,2.037871,1.959971
87.21733,1702.71,2.036245,1.957081
86.2122,1704.324,2.034621,1.95419
85.20707,1705.941,2.032997,1.9513
85.13666,1707.561,2.168177,1.954044
85.06625,1709.183,2.312346,1.956788
84.99584,1710.809,2.466101,1.959532
83.77821,1712.438,2.523459,1.962918
82.56059,1714.071,2.582152,1.966304
81.34296,1715.705,2.64221,1.96969
82.37135,1717.344,2.52357,1.972443
83.39974,1718.985,2.410258,1.975196
84.42814,1720.63,2.302032,1.977949
85.45654,1722.277,2.237379,1.977873
86.48493,1731.364,2.174541,1.977796
87.51333,1740.546,2.113468,1.97772
89.71635,1749.825,2.094871,1.976659
91.91936,1759.206,2.076437,1.975598
94.12238,1768.686,2.058166,1.974537
92.10831,1762.192,2.054483,1.969336
90.09426,1755.745,2.050807,1.964134
88.0802,1749.345,2.047137,1.958933
86.2325,1742.991,2.070462,1.956233
84.38479,1736.684,2.094054,1.953533
82.53709,1730.422,2.117913,1.950833
80.68938,1724.205,1.908918,1.948356
78.84168,1718.033,1.720547,1.945879
76.99398,1711.905,1.550764,1.943401
77.16033,1705.82,1.512378,1.944479
77.32669,1699.777,1.474943,1.945557
77.49304,1693.778,1.438434,1.946634
78.25571,1687.822,1.546973,1.945404
79.01839,1681.907,1.663702,1.944173
79.78107,1676.033,1.789239,1.942943
80.54374,1670.2,1.741411,1.941307
81.30642,1664.407,1.694862,1.93967
82.06909,1658.655,1.649557,1.938034
82.83176,1652.942,1.638795,1.929324
83.59444,1647.268,1.628105,1.920614
84.35712,1641.634,1.617484,1.911904
83.15563,1636.037,1.507203,1.905396
81.95415,1630.479,1.404442,1.898888
80.75266,1624.959,1.308687,1.89238
79.55118,1619.474,1.305611,1.896261
78.34969,1614.028,1.302542,1.900142
